indice,COVID_ID,categoria,min_coord,max_coord,media_coord,desviacion_std,coordenadas_fuera_rango
649,Normal-9468,Normal,37.38,242.94,125.82866666666665,61.00816670650651,0
663,Normal-9997,Normal,18.69,242.94,140.00033333333334,73.28152056661732,0
239,Viral Pneumonia-891,Viral Pneumonia,32.7,284.98,151.99200000000002,80.18408056466072,0
83,Normal-1168,Normal,28.03,261.62,142.95933333333332,75.11510735457209,0
560,Normal-5587,Normal,14.02,284.98,161.33533333333335,81.06012557492261,0
295,COVID-2933,COVID,32.7,270.97,137.66533333333334,72.3931947876011,0
678,Viral Pneumonia-111,Viral Pneumonia,42.05,270.97,154.172,78.61100777032863,0
70,COVID-2457,COVID,9.34,247.61,119.91199999999999,75.59629181381848,0
691,Viral Pneumonia-225,Viral Pneumonia,23.36,266.3,149.65500000000003,75.29714743379503,0
519,Normal-3602,Normal,28.03,256.95,135.32866666666666,70.98010086089073,0
98,Normal-3670,Normal,18.69,256.95,136.886,71.56829701294654,0
612,Normal-8265,Normal,23.36,270.97,145.14133333333336,78.62066839083869,0
738,Viral Pneumonia-714,Viral Pneumonia,32.7,289.66,150.74666666666664,80.78380688947233,0
598,Normal-7636,Normal,37.38,242.94,139.22466666666665,73.41858918708682,0
127,Normal-2742,Normal,32.7,275.64,138.44266666666667,74.96757925633958,0
672,Viral Pneumonia-70,Viral Pneumonia,28.03,256.95,143.11533333333333,75.01673243276389,0
1,COVID-2848,COVID,32.7,280.31,138.28699999999998,75.2310749247499,0
525,Normal-3873,Normal,23.36,242.94,135.79633333333334,69.17840219236702,0
308,Normal-7595,Normal,0.0,256.95,132.05833333333334,81.0439632990775,0
410,COVID-498,COVID,9.34,233.59,118.19833333333334,69.80917948633657,0
171,Viral Pneumonia-1345,Viral Pneumonia,23.36,261.62,143.895,77.21340759004661,0
417,COVID-1233,COVID,9.34,289.66,144.36066666666667,87.94523409233473,0
607,Normal-8028,Normal,14.02,261.62,131.90233333333333,70.62225143599494,0
460,Normal-415,Normal,37.38,261.62,149.812,65.36018611764607,0
693,Viral Pneumonia-237,Viral Pneumonia,37.38,256.95,151.992,70.76610786716101,0
423,COVID-1533,COVID,9.34,294.33,151.05733333333333,95.78529935688925,0
315,Normal-3856,Normal,18.69,270.97,131.28033333333332,77.88028781334138,0
376,COVID-972,COVID,4.67,233.59,119.444,70.921761286646,0
524,Normal-3811,Normal,42.05,294.33,165.53966666666665,77.53789892619538,0
694,Viral Pneumonia-243,Viral Pneumonia,28.03,294.33,153.86033333333333,83.92032052224035,0
438,COVID-2793,COVID,46.72,270.97,155.26166666666666,74.30698334536862,0
699,Viral Pneumonia-267,Viral Pneumonia,32.7,294.33,157.75333333333336,82.42152349693346,0
150,Normal-2012,Normal,32.7,275.64,148.09933333333336,73.97860591339153,0
799,Viral Pneumonia-1338,Viral Pneumonia,23.36,266.3,142.96100000000004,77.61071435268029,0
644,Normal-9320,Normal,42.05,247.61,140.93499999999997,65.62966177727873,0
409,COVID-428,COVID,14.02,270.97,144.517,86.83317980088793,0
143,Normal-4488,Normal,42.05,280.31,151.99266666666668,77.11359019582015,0
526,Normal-4010,Normal,28.03,252.28,133.14933333333335,69.16563953936152,0
688,Viral Pneumonia-208,Viral Pneumonia,0.0,280.31,121.93566666666668,83.94036310315133,0
208,COVID-1515,COVID,0.0,275.64,126.76333333333332,78.40571264618131,0
440,COVID-2887,COVID,32.7,256.95,137.50766666666667,69.08126068543399,0
131,Normal-2227,Normal,23.36,233.59,129.878,67.83427375597088,0
380,COVID-1088,COVID,9.34,289.66,153.70533333333333,87.75509264361179,0
174,Viral Pneumonia-909,Viral Pneumonia,32.7,261.62,153.23666666666665,69.80094494744004,0
533,Normal-4376,Normal,32.7,289.66,138.90933333333334,75.11833189190386,0
270,Normal-3945,Normal,18.69,238.27,131.43533333333335,66.84358526856226,0
407,COVID-308,COVID,32.7,261.62,137.50866666666664,64.08750589276787,0
570,Normal-6004,Normal,28.03,266.3,140.934,74.53626095621736,0
123,Normal-2677,Normal,23.36,270.97,142.95899999999997,71.0533446714509,0
138,Normal-4846,Normal,9.34,242.94,130.18966666666665,71.84878627985923,0
51,COVID-2400,COVID,46.72,256.95,143.89399999999998,63.26212145246686,0
275,COVID-192,COVID,23.36,261.62,132.52499999999998,73.74410714310218,0
773,Viral Pneumonia-1119,Viral Pneumonia,28.03,252.28,138.75433333333336,73.08869541788859,0
342,Normal-1927,Normal,42.05,238.27,139.68933333333334,61.14512163333683,0
256,COVID-2292,COVID,28.03,233.59,132.52533333333335,61.489498438531946,0
182,Viral Pneumonia-767,Viral Pneumonia,42.05,242.94,139.84466666666668,63.47386258575695,0
300,Normal-6955,Normal,32.7,275.64,141.7133333333333,71.38769993648921,0
759,Viral Pneumonia-937,Viral Pneumonia,18.69,266.3,144.984,80.61679988687222,0
240,COVID-3305,COVID,28.03,256.95,127.23166666666667,67.45109977276542,0
230,Normal-6587,Normal,23.36,219.58,118.35433333333332,62.26411324261262,0
326,Normal-359,Normal,28.03,256.95,144.20533333333333,75.5988927050008,0
458,Normal-346,Normal,28.03,256.95,135.48466666666667,71.59820825194502,0
465,Normal-829,Normal,32.7,266.3,146.07466666666667,78.57330334294353,0
163,Normal-5932,Normal,18.69,256.95,134.86233333333334,73.68805605086591,0
167,Normal-3816,Normal,4.67,233.59,128.47566666666668,71.52503741969583,0
145,Normal-6411,Normal,32.7,294.33,169.90033333333335,82.88670566837335,0
206,COVID-1953,COVID,46.72,270.97,149.65599999999998,68.46577313276079,0
500,Normal-2690,Normal,46.72,280.31,147.008,71.05489438455312,0
188,Viral Pneumonia-1022,Viral Pneumonia,28.03,261.62,142.18033333333335,79.06078355642295,0
324,Normal-270,Normal,42.05,252.28,151.0573333333333,70.72209263180935,0
679,Viral Pneumonia-126,Viral Pneumonia,18.69,284.98,149.96733333333333,87.82070480751615,0
795,Viral Pneumonia-1324,Viral Pneumonia,32.7,266.3,151.67999999999998,75.65654371345988,0
79,COVID-2046,COVID,23.36,252.28,137.9756666666667,75.0190007346287,0
646,Normal-9343,Normal,14.02,242.94,136.10766666666666,71.68732582929535,0
721,Viral Pneumonia-552,Viral Pneumonia,32.7,289.66,157.28733333333332,85.40955621526722,0
229,Viral Pneumonia-1268,Viral Pneumonia,14.02,256.95,127.853,73.13068604218068,0
620,Normal-8386,Normal,18.69,284.98,149.34466666666665,82.20810267174939,0
100,Normal-8520,Normal,23.36,294.33,154.32766666666663,87.49854077576887,0
290,Viral Pneumonia-771,Viral Pneumonia,37.38,261.62,140.624,73.0390207400583,0
444,COVID-3136,COVID,32.7,238.27,120.37800000000001,62.26802530994539,0
757,Viral Pneumonia-929,Viral Pneumonia,0.0,275.64,115.55099999999999,81.17856401579586,0
53,COVID-100,COVID,46.72,261.62,153.5483333333333,71.05453347410159,0
391,COVID-1935,COVID,84.09,266.3,154.79466666666673,53.646318278973155,0
771,Viral Pneumonia-1099,Viral Pneumonia,28.03,261.62,142.64800000000002,74.93188753350161,0
798,Viral Pneumonia-1334,Viral Pneumonia,28.03,275.64,155.72933333333333,77.89874547271107,0
251,Viral Pneumonia-162,Viral Pneumonia,14.02,275.64,139.37766666666667,84.43964794192095,0
499,Normal-2603,Normal,23.36,284.98,150.4343333333333,77.62765296307467,0
475,Normal-1430,Normal,28.03,256.95,133.92766666666668,72.23872358060845,0
271,COVID-2251,COVID,9.34,270.97,148.09833333333333,84.59520030054242,0
44,COVID-1550,COVID,18.69,280.31,142.1816666666667,82.04031159876358,0
113,Normal-8814,Normal,14.02,261.62,128.78833333333333,72.06039536774382,0
24,COVID-3329,COVID,32.7,266.3,138.13199999999998,69.6693602381994,0
211,COVID-738,COVID,4.67,280.31,128.47633333333334,84.17759569241424,0
169,Normal-5691,Normal,18.69,252.28,138.28900000000002,72.51189104094124,0
591,Normal-7208,Normal,28.03,266.3,144.98566666666667,75.27835154426684,0
777,Viral Pneumonia-1152,Viral Pneumonia,28.03,294.33,150.746,83.66690813776574,0
596,Normal-7551,Normal,23.36,256.95,136.41966666666667,69.90466343448689,0
520,Normal-3604,Normal,23.36,275.64,149.9676666666667,79.92610281517688,0
32,COVID-231,COVID,18.69,252.28,134.705,69.21148867781994,0
109,Normal-4544,Normal,28.03,252.28,134.862,67.88124008884928,0
136,Normal-4596,Normal,28.03,247.61,133.46033333333332,69.50142015255676,0
330,Normal-706,Normal,9.34,280.31,147.7866666666667,87.91313498119733,0
222,Viral Pneumonia-700,Viral Pneumonia,32.7,256.95,149.49933333333328,74.19260281786109,0
28,COVID-2834,COVID,18.69,270.97,142.33766666666665,72.44348848968798,0
287,Normal-6438,Normal,32.7,261.62,141.402,71.10686682264473,0
55,COVID-2504,COVID,23.36,242.94,137.0426666666667,71.3872345700235,0
705,Viral Pneumonia-340,Viral Pneumonia,28.03,270.97,153.08133333333336,76.29857782568574,0
719,Viral Pneumonia-532,Viral Pneumonia,32.7,280.31,154.79500000000002,81.68614553072429,0
48,COVID-3316,COVID,14.02,275.64,144.517,80.81050476887272,0
722,Viral Pneumonia-554,Viral Pneumonia,28.03,256.95,144.51766666666666,75.52340893980414,0
782,Viral Pneumonia-1208,Viral Pneumonia,42.05,270.97,156.663,73.93436991233058,0
545,Normal-4855,Normal,28.03,252.28,142.64833333333337,69.19820918122728,0
477,Normal-1472,Normal,32.7,275.64,146.54133333333337,78.32038592573171,0
547,Normal-5028,Normal,4.67,280.31,132.36966666666666,80.1361407640495,0
63,COVID-1653,COVID,28.03,270.97,149.18833333333333,73.16596636339119,0
413,COVID-841,COVID,32.7,247.61,139.84533333333334,66.63984812574397,0
384,COVID-1454,COVID,14.02,284.98,151.52399999999997,74.75599055594141,0
710,Viral Pneumonia-433,Viral Pneumonia,4.67,280.31,129.87833333333336,85.41882427518864,0
322,Normal-223,Normal,51.39,275.64,148.87633333333332,68.64874742646236,0
451,COVID-3606,COVID,28.03,228.92,120.53366666666668,64.32297000208315,0
623,Normal-8452,Normal,37.38,270.97,156.819,75.11582400311313,0
234,Viral Pneumonia-1209,Viral Pneumonia,23.36,266.3,142.648,80.43030330250741,0
557,Normal-5297,Normal,42.05,261.62,152.61299999999997,73.10921260461411,0
462,Normal-545,Normal,37.38,261.62,148.87766666666667,71.93942658854662,0
424,COVID-1559,COVID,0.0,252.28,134.39399999999998,72.29284905161782,0
704,Viral Pneumonia-336,Viral Pneumonia,42.05,294.33,159.311,79.63580745493827,0
303,Normal-2183,Normal,18.69,256.95,137.50833333333333,78.91272926819573,0
706,Viral Pneumonia-356,Viral Pneumonia,32.7,280.31,149.34466666666665,78.85519969045936,0
219,Normal-6194,Normal,18.69,238.27,130.814,69.7660524228415,0
696,Viral Pneumonia-257,Viral Pneumonia,32.7,256.95,144.05133333333333,72.99735112697964,0
296,COVID-2913,COVID,9.34,256.95,129.41,75.67914049899527,0
21,COVID-162,COVID,60.73,294.33,177.064,72.64116572118962,0
420,COVID-1328,COVID,18.69,270.97,143.738,78.29354223689207,0
325,Normal-335,Normal,28.03,266.3,145.14066666666665,74.67065612556397,0
199,Viral Pneumonia-741,Viral Pneumonia,18.69,261.62,144.04933333333335,79.7507892514063,0
450,COVID-3576,COVID,37.38,275.64,140.77933333333334,73.25208228818862,0
137,Normal-5020,Normal,18.69,252.28,137.66400000000002,76.54521211240672,0
536,Normal-4433,Normal,28.03,275.64,143.73766666666668,78.46862496919107,0
628,Normal-8745,Normal,28.03,247.61,134.08266666666665,70.81380533640473,0
212,Viral Pneumonia-1168,Viral Pneumonia,37.38,247.61,136.73066666666668,65.78261335303999,0
770,Viral Pneumonia-1080,Viral Pneumonia,37.38,256.95,141.40166666666667,68.48068905822203,0
747,Viral Pneumonia-791,Viral Pneumonia,37.38,261.62,146.3853333333333,69.80968174178199,0
736,Viral Pneumonia-709,Viral Pneumonia,23.36,280.31,152.92500000000004,79.5395737877274,0
505,Normal-2872,Normal,37.38,256.95,148.25466666666668,63.01484035438707,0
651,Normal-9508,Normal,14.02,275.64,145.60733333333337,71.1087032616652,0
231,Normal-6283,Normal,37.38,294.33,162.11499999999998,78.81597903767147,0
405,COVID-207,COVID,4.67,289.66,143.27133333333333,90.81772124181248,0
568,Normal-5959,Normal,37.38,266.3,139.53366666666668,69.46991461456935,0
317,Normal-9175,Normal,23.36,270.97,149.49933333333334,83.60795799178184,0
183,Viral Pneumonia-1329,Viral Pneumonia,28.03,256.95,145.29566666666668,72.07776456408423,0
686,Viral Pneumonia-186,Viral Pneumonia,4.67,270.97,144.04933333333338,84.80956777523527,0
684,Viral Pneumonia-170,Viral Pneumonia,0.0,289.66,125.82899999999998,87.79259806878179,0
609,Normal-8167,Normal,23.36,294.33,158.84366666666668,81.73443034133304,0
626,Normal-8711,Normal,32.7,280.31,144.82700000000003,76.80449288724368,0
485,Normal-1776,Normal,28.03,261.62,139.37633333333332,75.41971446438185,0
278,Viral Pneumonia-1167,Viral Pneumonia,65.41,238.27,150.59000000000003,58.022624725188024,0
630,Normal-8810,Normal,14.02,275.64,152.30400000000003,87.54880431698273,0
20,COVID-103,COVID,14.02,261.62,138.59966666666668,80.1620947199416,0
170,Viral Pneumonia-449,Viral Pneumonia,28.03,261.62,149.34433333333334,75.97944799673718,0
401,COVID-54,COVID,14.02,289.66,149.81133333333335,95.96352514482896,0
739,Viral Pneumonia-719,Viral Pneumonia,37.38,289.66,152.77100000000004,82.08857075744466,0
566,Normal-5928,Normal,23.36,266.3,147.943,82.12564472197464,0
176,Viral Pneumonia-840,Viral Pneumonia,37.38,252.28,148.56566666666666,68.71976628226328,0
327,Normal-445,Normal,37.38,266.3,144.51666666666668,74.16272915390557,0
198,Viral Pneumonia-508,Viral Pneumonia,9.34,233.59,125.51733333333335,68.54300586412073,0
470,Normal-1061,Normal,28.03,280.31,153.0826666666667,82.85328498550247,0
674,Viral Pneumonia-87,Viral Pneumonia,18.69,270.97,144.361,82.66509659866531,0
266,Normal-5596,Normal,32.7,252.28,142.33733333333333,71.8387514244382,0
615,Normal-8304,Normal,9.34,280.31,136.10600000000002,84.26407631567163,0
492,Normal-2248,Normal,28.03,242.94,120.06733333333334,62.391452455889784,0
130,Normal-8907,Normal,28.03,294.33,160.08899999999997,82.50393640507909,0
338,Normal-1659,Normal,56.06,247.61,166.475,51.09958902313534,0
682,Viral Pneumonia-146,Viral Pneumonia,18.69,275.64,145.13966666666667,84.20512583302488,0
489,Normal-2123,Normal,56.06,275.64,158.22100000000003,68.2022567246373,0
572,Normal-6222,Normal,32.7,261.62,146.69733333333335,76.6010576921465,0
606,Normal-8015,Normal,46.72,261.62,146.38533333333334,69.64389500563246,0
193,Viral Pneumonia-14,Viral Pneumonia,42.05,266.3,152.92499999999998,75.58992352379603,0
140,Normal-6151,Normal,0.0,266.3,124.89466666666665,72.9265418867202,0
416,COVID-1159,COVID,14.02,275.64,136.73,83.78840325486576,0
660,Normal-9911,Normal,32.7,261.62,138.90966666666665,72.34533076309917,0
476,Normal-1460,Normal,32.7,275.64,153.0806666666667,73.85622907303681,0
152,Normal-5241,Normal,23.36,256.95,142.4923333333334,76.67922129161778,0
717,Viral Pneumonia-524,Viral Pneumonia,37.38,261.62,145.6076666666667,73.36389173988947,0
10,COVID-3512,COVID,42.05,256.95,139.53333333333333,69.2816104669117,0
269,Viral Pneumonia-804,Viral Pneumonia,32.7,270.97,148.2543333333333,77.97938807502632,0
96,Normal-8339,Normal,18.69,280.31,147.94266666666667,83.03419187031061,0
210,Viral Pneumonia-40,Viral Pneumonia,37.38,256.95,146.22966666666667,69.30675688480085,0
789,Viral Pneumonia-1279,Viral Pneumonia,28.03,261.62,149.967,77.86963298359638,0
569,Normal-5977,Normal,46.72,247.61,145.13966666666664,64.03415788901698,0
548,Normal-5054,Normal,18.69,270.97,152.61433333333335,78.77212492091067,0
754,Viral Pneumonia-878,Viral Pneumonia,18.69,247.61,138.59966666666668,74.1670642753387,0
532,Normal-4310,Normal,9.34,252.28,123.96033333333335,71.20906161827689,0
746,Viral Pneumonia-782,Viral Pneumonia,4.67,275.64,129.411,85.85913984932918,0
332,Normal-846,Normal,51.39,266.3,151.6803333333333,66.76868779517004,0
75,COVID-2496,COVID,4.67,228.92,115.08333333333334,64.75234854599655,0
77,COVID-1814,COVID,9.34,266.3,133.4606666666667,75.65661010704146,0
263,Viral Pneumonia-530,Viral Pneumonia,28.03,256.95,137.19733333333338,75.35576429768919,0
149,Normal-4554,Normal,37.38,294.33,165.53900000000002,85.32796596466288,0
745,Viral Pneumonia-777,Viral Pneumonia,14.02,284.98,149.34433333333334,88.3005768076039,0
514,Normal-3297,Normal,28.03,256.95,140.779,77.51970009186913,0
751,Viral Pneumonia-829,Viral Pneumonia,18.69,284.98,148.25466666666668,86.57351811161553,0
469,Normal-1023,Normal,28.03,266.3,149.18933333333337,70.80029867796384,0
564,Normal-5777,Normal,37.38,275.64,142.17999999999998,73.11226892024803,0
461,Normal-467,Normal,32.7,270.97,154.63833333333335,77.37407895341236,0
253,Normal-6922,Normal,42.05,266.3,134.3946666666667,70.38463164324692,0
369,COVID-584,COVID,32.7,275.64,136.26266666666666,70.55436206374644,0
321,Normal-128,Normal,32.7,252.28,153.08166666666665,66.97451525684146,0
695,Viral Pneumonia-253,Viral Pneumonia,42.05,275.64,151.36866666666666,77.43208631798291,0
151,Normal-8543,Normal,65.41,289.66,166.1636666666667,67.67698104394302,0
302,Normal-2430,Normal,32.7,252.28,133.45966666666666,66.58161655609018,0
190,Viral Pneumonia-1104,Viral Pneumonia,28.03,294.33,152.45833333333337,86.88943380654648,0
586,Normal-7046,Normal,42.05,256.95,150.74766666666667,69.53421736494599,0
348,Normal-2001,Normal,93.44,224.25,150.90066666666664,33.929841333093336,0
243,COVID-624,COVID,0.0,275.64,129.722,90.13005471354528,0
87,Normal-7461,Normal,18.69,252.28,140.62300000000002,73.67420046619667,0
655,Normal-9690,Normal,37.38,261.62,141.40166666666664,68.34138487931176,0
727,Viral Pneumonia-651,Viral Pneumonia,0.0,289.66,145.13933333333335,93.84040685949499,0
418,COVID-1268,COVID,0.0,294.33,142.181,97.89899500165124,0
288,Viral Pneumonia-82,Viral Pneumonia,42.05,280.31,156.81966666666668,81.83712395090357,0
648,Normal-9360,Normal,18.69,280.31,151.525,83.51701901409078,0
166,Normal-2748,Normal,37.38,256.95,144.2073333333333,73.86569410912094,0
595,Normal-7443,Normal,37.38,247.61,139.37766666666667,67.8421427866845,0
790,Viral Pneumonia-1297,Viral Pneumonia,46.72,275.64,156.50766666666667,76.38453376102318,0
155,Normal-8035,Normal,9.34,252.28,127.853,74.26692382436028,0
356,Normal-2401,Normal,65.41,238.27,170.21166666666667,47.471095281468095,0
381,COVID-1103,COVID,0.0,294.33,135.01666666666668,93.23704100600553,0
279,Normal-9207,Normal,51.39,252.28,150.4343333333333,68.80518099113047,0
126,Normal-3800,Normal,14.02,270.97,138.75566666666666,83.19896808988813,0
707,Viral Pneumonia-384,Viral Pneumonia,37.38,280.31,156.81933333333336,80.12969790422414,0
22,COVID-1502,COVID,46.72,289.66,142.804,69.62688516179172,0
616,Normal-8315,Normal,14.02,294.33,154.17166666666665,91.53372846782887,0
665,Normal-10103,Normal,51.39,261.62,152.458,72.02836012756826,0
282,COVID-2259,COVID,32.7,228.92,124.583,61.11991154825624,0
471,Normal-1109,Normal,32.7,256.95,151.212,73.37890974932783,0
367,COVID-564,COVID,0.0,228.92,114.46133333333333,67.23557261516324,0
25,COVID-3602,COVID,28.03,294.33,147.47533333333334,80.75433861340757,0
196,Viral Pneumonia-306,Viral Pneumonia,14.02,266.3,132.059,77.15267493094456,0
64,COVID-1671,COVID,28.03,247.61,146.853,69.84722338313338,0
15,COVID-1697,COVID,28.03,280.31,144.982,77.19642860478284,0
466,Normal-882,Normal,42.05,252.28,153.85966666666664,67.79761748435969,0
297,Normal-10144,Normal,28.03,289.66,157.753,78.74831507827115,0
621,Normal-8410,Normal,14.02,275.64,132.36966666666666,80.04461457975934,0
336,Normal-1572,Normal,32.7,242.94,129.25533333333334,57.7546261196644,0
26,COVID-3296,COVID,37.38,280.31,147.47566666666668,69.15453181984694,0
588,Normal-7076,Normal,32.7,294.33,158.37633333333332,84.90528352163302,0
43,COVID-1505,COVID,46.72,261.62,152.92566666666667,70.89253146762985,0
497,Normal-2553,Normal,32.7,270.97,143.426,71.82278151116121,0
515,Normal-3488,Normal,23.36,261.62,149.34366666666668,76.03724194907534,0
765,Viral Pneumonia-999,Viral Pneumonia,18.69,242.94,142.805,68.22323933235654,0
561,Normal-5604,Normal,9.34,266.3,145.14033333333333,76.65324844098622,0
454,Normal-105,Normal,51.39,252.28,154.95033333333328,63.534381741087415,0
387,COVID-1558,COVID,18.69,280.31,146.697,73.24100131984362,0
71,COVID-3095,COVID,32.7,280.31,142.49200000000002,74.1415323733376,0
542,Normal-4594,Normal,46.72,280.31,152.6146666666667,75.29576680147578,0
456,Normal-181,Normal,37.38,270.97,146.38633333333334,70.00903820142717,0
633,Normal-8952,Normal,14.02,270.97,136.264,73.43446968102468,0
431,COVID-2077,COVID,51.39,280.31,155.418,70.74889117623447,0
627,Normal-8735,Normal,9.34,261.62,130.19099999999997,82.07635921709328,0
653,Normal-9556,Normal,28.03,205.56,127.23133333333335,58.608901470301895,0
728,Viral Pneumonia-654,Viral Pneumonia,0.0,280.31,135.796,89.2718952638511,0
264,COVID-1943,COVID,32.7,242.94,148.09900000000002,62.06315699081595,0
209,Normal-2255,Normal,23.36,284.98,149.03300000000002,83.28703473130338,0
316,Normal-4874,Normal,28.03,270.97,152.45900000000003,82.11834408746117,0
513,Normal-3270,Normal,23.36,284.98,147.47633333333334,79.12462370561742,0
313,Normal-8561,Normal,37.38,275.64,135.01666666666668,72.20787050053632,0
534,Normal-4383,Normal,32.7,233.59,131.27866666666668,68.58086505400435,0
319,Normal-1254,Normal,37.38,266.3,147.321,75.8185535934312,0
7,COVID-1476,COVID,4.67,266.3,144.67333333333332,82.99071668298544,0
393,COVID-2281,COVID,42.05,284.98,145.451,71.27942018797104,0
141,Normal-10169,Normal,23.36,270.97,150.12300000000002,79.21558525736376,0
86,Normal-7574,Normal,18.69,270.97,145.13966666666664,75.76425496161688,0
478,Normal-1483,Normal,23.36,256.95,125.98500000000003,66.73239387034356,0
503,Normal-2840,Normal,18.69,270.97,129.87766666666667,79.26030825422997,0
753,Viral Pneumonia-854,Viral Pneumonia,28.03,261.62,137.50866666666667,73.02402128675803,0
215,Normal-7279,Normal,32.7,261.62,148.09799999999998,72.1864517482332,0
580,Normal-6743,Normal,28.03,247.61,132.2146666666667,70.9871316851786,0
562,Normal-5606,Normal,18.69,266.3,141.24733333333333,76.81066917789191,0
398,COVID-2616,COVID,42.05,233.59,128.476,59.70412691486801,0
668,Viral Pneumonia-11,Viral Pneumonia,37.38,275.64,150.746,79.09908741993593,0
490,Normal-2182,Normal,28.03,280.31,140.624,75.18995214787678,0
252,Normal-937,Normal,23.36,266.3,143.11533333333333,74.51146836710589,0
468,Normal-976,Normal,23.36,270.97,156.19633333333334,72.80470124395967,0
357,Normal-2647,Normal,42.05,252.28,147.31933333333333,53.92912663445938,0
254,COVID-106,COVID,18.69,256.95,138.44366666666667,79.3255355054236,0
276,Normal-5098,Normal,18.69,275.64,137.97566666666665,79.18160504744071,0
178,Viral Pneumonia-250,Viral Pneumonia,37.38,252.28,145.60733333333332,71.91243420222186,0
281,Viral Pneumonia-822,Viral Pneumonia,28.03,261.62,148.25366666666665,73.34438621932075,0
390,COVID-1785,COVID,37.38,261.62,147.94233333333332,66.9367723394415,0
508,Normal-3059,Normal,18.69,266.3,139.22333333333336,74.83049059188522,0
749,Viral Pneumonia-801,Viral Pneumonia,28.03,252.28,130.657,69.43616003927636,0
583,Normal-6873,Normal,32.7,280.31,156.03866666666667,77.14043637994854,0
129,Normal-8218,Normal,32.7,261.62,136.10666666666668,71.12637758868989,0
144,Normal-10179,Normal,28.03,284.98,136.262,76.50084820444805,0
645,Normal-9323,Normal,18.69,252.28,130.34533333333334,78.27080625338898,0
715,Viral Pneumonia-489,Viral Pneumonia,14.02,261.62,142.025,80.55394050986374,0
767,Viral Pneumonia-1052,Viral Pneumonia,23.36,270.97,145.918,78.5612742768344,0
72,COVID-1031,COVID,37.38,266.3,144.98466666666664,66.85244417039333,0
235,COVID-2078,COVID,23.36,266.3,157.287,74.3432296469109,0
37,COVID-2725,COVID,32.7,261.62,145.45166666666665,74.94038608935921,0
